id,cost,card_name,craft_id
116834010,4,Rebel Against Fate,8
126824010,4,A New Discovery,8
108822010,4,Crystal Cannon,8
100011050,5,Angelic Sword Maiden,0
101021040,5,Goblinmount Demon,0
101031020,5,Wind God,0
103021020,5,Fortunehunter Feena,0
103031030,5,"Lucius, Goblin Slayer",0
104021020,5,Goblin Princess,0
105011010,5,"Ephemera, Angelic Slacker",0
105021020,5,Gruff Mountaineer Captain,0
105031020,5,"Snow, Whitecat Sage",0
105031030,5,Hector,0
106031020,5,Helblindi,0
106031030,5,Qilin,0
106041010,5,Loki,0
107021010,5,Holy Angel Altaia,0
110031020,5,Apostle of Craving,0
110041010,5,"Mjerrabaine, Omen of One",0
114021020,5,Giving Gourmet,0
115021010,5,"Chaht, Ringside Announcer",0
117031010,5,Starbright Deity,0
117031020,5,Archangel of Evocation,0
118021020,5,Supercharged Guitarist,0
121031010,5,Cosmic Angel,0
715031020,5,Cosmic Angel,0
122031010,5,"Fudoh, Seasoned Pyrotech",0
123021010,5,Messenger of the Skies,0
124031010,5,Ogre Weaponmaster,0
126011020,5,Rhino Man,0
101024030,5,Execution,0
102014030,5,Dance of Death,0
103024010,5,Call of Cocytus,0
108024010,5,Divine Retribution,0
111034010,5,Slash of the One,0
119044010,5,On Wings of Tomorrow,0
121014010,5,Isunia's Revival,0
121044010,5,Great Mother's Embrace,0
112032010,5,Heaven's Gate,0
100111050,5,Treant,1
101111080,5,Fairy Caster,1
101121050,5,Elf Prophetess,1
101131030,5,Noble Fairy,1
101131050,5,Robin Hood,1
102111060,5,Verdant Steward,1
102141010,5,Crystalia Tia,1
103121020,5,Pegasus Elf,1
103121040,5,"Lionel, Elf Prince",1
103131020,5,Elf of the Gemstones,1
104131030,5,Jungle Warden,1
106131010,5,Venus,1
108131020,5,Swiftgait Okami,1
109121020,5,Witherwood Guardian,1
109141010,5,"Korwa, Ravishing Designer",1
109141020,5,Godhunter Selwyn,1
110121010,5,Hornet Soldier,1
110131020,5,Apostle of Unkilling,1
111121010,5,Forest Defender,1
111131010,5,"Setus, the Beastblade",1
112121020,5,Nature's Warden,1
113111020,5,Dryad of the Grove,1
114141020,5,"Ladica, the Stoneclaw",1
714141010,5,"Ladica, the Stoneclaw",1
116111010,5,Fairy Officer,1
116131010,5,Windfall Fay,1
117121010,5,Optimistic Beastmaster,1
118121010,5,"Carmine, Breaker of Smiles",1
118141020,5,"Loxis, Homestead Pioneer",1
118141030,5,"Levon, Scentbound Sword",1
119111020,5,Greenwood Reindeer,1
120121010,5,Sunbright Elf,1
122121010,5,Territorial Lunerian,1
123111010,5,Hermit of Unkilling,1
123121010,5,Emerald Wildfox,1
125121030,5,"Alba, Dark Elf Conductor",1
125141010,5,Shining Valkyrie,1
126111020,5,Spiritelementalist,1
101134010,5,Will of the Forest,1
122114010,5,Fairy's Aroma,1
101132010,5,Titania's Sanctuary,1
100211050,5,Ninja Master,2
101211080,5,Sentry,2
101221040,5,Percival,2
101221060,5,Noble Knight,2
101241020,5,"Aurelia, Regal Saber",2
102211040,5,Assault Commander,2
102211050,5,Avant Blader,2
103221020,5,"Monika, Cloudhall Admiral",2
103241010,5,"Albert, Levin Saber",2
703241010,5,"Albert, Levin Saber",2
704241010,5,"Albert, Levin Saber",2
104211030,5,Tristan of the Round Table,2
104221020,5,Luminous Mage,2
105211010,5,Kunoichi Master,2
105231020,5,White Ridge Swordsman,2
106211030,5,Pollux,2
106241020,5,Barbarossa,2
107211010,5,Castle Guardian,2
109231020,5,Sky Gladiator,2
110231020,5,Apostle of Usurpation,2
110231030,5,Giantsbane Swordsman,2
110241030,5,"Magnolia, Battlefield Muse",2
112241030,5,Swordflash Panther,2
113241020,5,"Albert, Levin Champion",2
114211020,5,Levin Scholar,2
114221010,5,Swift Tigress,2
115221010,5,Quickdraw Maven,2
115241030,5,Luxblade Arriet,2
116241020,5,"Grayson, Rocket Blader",2
116241030,5,"Amelia, the Silverflash",2
117211020,5,Strikelance Knight,2
118221020,5,Stalwart Slinger,2
118231010,5,"Reinhardt, the Deathless",2
118241010,5,"Bunny & Baron, Specter Duo",2
119211010,5,Victorious Grappler,2
120211030,5,War Boar,2
120241010,5,"Albert, Thunderous Doom",2
123221010,5,Sword General,2
124241020,5,"Jiemon, Thief Lord",2
125231030,5,Strategic Commander,2
125241020,5,"Aurelia, Glorious Saber",2
101214020,5,Onslaught,2
103224010,5,Cyclone Blade,2
105234010,5,Council of Card Knights,2
106214010,5,Unsheathed Blade,2
106234010,5,Round Table Assembly,2
109234010,5,Dragon Knights,2
111224010,5,Dance of Usurpation,2
112214010,5,Dualblade Flurry,2
120234010,5,Swordmaster's Sweep,2
123244010,5,Musketeers' Vow,2
126234010,5,Heroic Entry,2
717234010,5,Heroic Entry,2
101232010,5,Arthurian Light,2
104232010,5,Support Cannon,2
111232010,5,Soldier's Vow,2
100321030,5,Lightning Shooter,3
101311080,5,Whirlwind Mage,3
101321060,5,Flame Witch,3
101331010,5,Ancient Alchemist,3
102311060,5,Grand Gargoyle,3
102341010,5,Sun Oracle Pascale,3
103311050,5,Ogler,3
104331020,5,Magic Girl Melvie,3
105321010,5,Illusionist,3
105331010,5,"Falise, Leonardian Mage",3
105341010,5,Wizardess of Oz,3
706341010,5,Wizardess of Oz,3
106331020,5,Wild Golem,3
107331010,5,Class President Hanna,3
107341010,5,"Mysteria, Magic Founder",3
108341030,5,Truthseeker Faust,3
109311020,5,Peacemancer,3
110341030,5,Orichalcum Golem,3
111321010,5,Centaur Shaman,3
112321010,5,"Hanna, Mysterian Paragon",3
113321020,5,Mechabook Sorcerer,3
114331020,5,Chaos Wielder,3
114341030,5,"Medea, Ritual Sorceress",3
115331020,5,Curse Crafter,3
116311020,5,Frostrune Knight,3
117321020,5,Sweetspell Sorcerer,3
118321010,5,Artistic Arcanist,3
119311020,5,Crystal Witch,3
119341030,5,"Aleister, Argenteum Astrum",3
120311010,5,Cat Summoner,3
120341020,5,"Ghios, Sparkling Prism",3
121311030,5,Monstrous Grimoire,3
123311010,5,Hermit of Truth,3
123311020,5,Iceshard Beast,3
123341010,5,"Kuon, Wuxing Master",3
124311020,5,Chakram Wizard,3
124331010,5,Tempestuous Alchemist,3
125311020,5,Elegant Witch,3
125341030,5,"Anne & Grea, Royal Duo",3
101314020,5,Fate's Hand,3
109314020,5,Fate's Hand,3
709314010,5,Fate's Hand,3
101324010,5,Golem Protection,3
101334050,5,Winter's Caprice,3
102334020,5,Rimewind,3
107314020,5,Chain Lightning,3
108314010,5,Staff of Whirlwinds,3
112314010,5,Golem's Rampage,3
113324010,5,Disintegration,3
120334010,5,Whims of Chaos,3
125314010,5,Blazing Bomb,3
125324010,5,Sorcerer's Standoff,3
101332010,5,Conjuring Force,3
100411020,5,Disaster Dragon,4
101411070,5,Seabrand Dragon,4
101421050,5,Lightning Behemoth,4
102411060,5,Queen Serpent,4
102421010,5,Transmogrified Wyrm,4
103411030,5,Cunning Wyvern,4
104411040,5,Hippocampus,4
104421020,5,Venomous Pucewyrm,4
104421040,5,Wrath Drake,4
104441010,5,Sibyl of the Waterwyrm,4
703441010,5,Sibyl of the Waterwyrm,4
106421010,5,Beast Rider,4
106431010,5,Draconic Singer,4
108411020,5,Drakewing Assassin,4
108421020,5,Galua of Two Breaths,4
109431010,5,True Dragon Scathacha,4
110441010,5,"Galmieux, Omen of Disdain",4
711441010,5,"Galmieux, Omen of Disdain",4
111421010,5,Vile Violet Dragon,4
112431020,5,Ruinous Dragon,4
113411020,5,"Zell, Wind Whisperer",4
114411040,5,Dragonewt Needler,4
115411030,5,Poisonous Dilophosaurus,4
115431010,5,Phoenix Empress,4
116421020,5,Petalspine Stegosaurus,4
119431020,5,Tempest Dragon,4
120431010,5,"Roy, Dragonreaver",4
122421020,5,Frostsage Dragon,4
123441030,5,"Galmieux, Ardent Disdain",4
715441020,5,"Galmieux, Ardent Disdain",4
124441030,5,"Noir & Blanc, Brothers",4
126441010,5,Lævateinn Dragon,4
126441020,5,Captain Dragewood,4
103424010,5,Draconic Fervor,4
109414010,5,Tail Swing,4
114434010,5,Phoenix Howl,4
124424010,5,Aquatic Authority,4
101432020,5,Phoenix Roost,4
103412020,5,Dragonclaw Pendant,4
100511050,5,Gravewaker,5
101511080,5,Soul Eater,5
101521060,5,Soul Glutton,5
101521080,5,Soulhungry Wraith,5
101521100,5,Dullahan,5
101541010,5,Cerberus,5
701541010,5,Cerberus,5
704541010,5,Cerberus,5
102511040,5,Commander of Destruction,5
102521010,5,Charon,5
102531010,5,Ceridwen,5
104521040,5,Dolorblade Warrior,5
105531020,5,Ded Moroz,5
106511010,5,Dark Bladefiend,5
702511010,5,Saber Alter,5
106521030,5,Hresvelgr,5
107541010,5,Underworld Ruler Aisha,5
108511020,5,Death the Nyctophile,5
109511010,5,Melancholic Medium,5
110511010,5,Netherworld Horseman,5
110531030,5,"Crow, Regent of Darkness",5
110541010,5,"Cerberus, Hound of Hades",5
111511030,5,Marian the Mummy,5
112521020,5,Robozombie,5
112541010,5,"Ceres, Eternal Bride",5
114511040,5,Lonesome Specter,5
114531020,5,Immortal Elephant,5
114541010,5,"Lubelle, Necrofamily",5
116511030,5,Whole-Spirited Necromancer,5
116541030,5,Nightmare Devourer,5
117511030,5,Soul Box,5
117541010,5,"VI. Milteo, The Lovers",5
716541010,5,"VI. Milteo, The Lovers",5
121531010,5,Roly-Poly Mk II,5
123511020,5,Hell's Summoner,5
123541010,5,"Ginsetsu, Terror Banquet",5
126541010,5,Masquerade Ghost,5
126541020,5,"Tochella, Noble Necromancer",5
107534010,5,"Sow Death, Reap Life",5
113514010,5,Bone Blast,5
116534010,5,Friends Forever,5
120524010,5,Parting of the Flesh,5
122524010,5,Midnight Greeting,5
122534010,5,Undead Outbreak,5
101611100,5,Gluttonous Gorger,6
101621100,5,Vampire Bard,6
101631030,5,Erinyes,6
101641030,5,Beast Dominator,6
102611060,5,Soul Navigator,6
102641010,5,Bloody Mary,6
103621030,5,Squall Lancer,6
103631030,5,Mastema,6
104621030,5,Vlad ,6
104621040,5,Dark Airjammer,6
105611020,5,Big Knuckle Bodyguard,6
105621010,5,Scarlet Sabreur,6
105621030,5,Bandersnatch,6
106631020,5,Fulminous Demon,6
106641020,5,Jormungand,6
107641010,5,Nacht,6
108611030,5,Delirious Demon,6
108631010,5,Oldblood King,6
109631010,5,Evil Eye Demon,6
109641030,5,Thunder Behemoth,6
110631010,5,Apostle of Lust,6
110641030,5,"Milnard, Dark Fiend",6
111621020,5,Salome,6
112621020,5,Metal-Blade Demon,6
112641010,5,"Medusa, Evil-Eyed Serpent",6
114631010,5,"Sharanzaya, Masked Mayhem",6
114631030,5,"Balto, Malice Deflector",6
116611030,5,Aloof Archfiend,6
116621010,5,Moonlight Vampire,6
119611020,5,Demonic Berserker,6
120621020,5,Thunderbolt Fiend,6
121631020,5,Malevolent Wall,6
122621010,5,Noble Demoness,6
123611030,5,Paranoia Devil,6
126641010,5,Howling Demon,6
101624020,5,Savage Hunt,6
101634010,5,Diabolic Drain,6
117624010,5,Burning Constriction,6
713624010,5,Burning Constriction,6
100721010,5,Greater Priestess,7
101711060,5,Healing Priestess,7
101721030,5,Cleric Lancer,7
101721100,5,Shrine Knight Maiden,7
102711050,5,Pinion Prince,7
102721030,5,Radiance Angel,7
103721020,5,Ancient Lion Spirit,7
103741010,5,Eidolon of Madness,7
104721020,5,Gravekeeper Sonia,7
105721010,5,Tenko,7
106721030,5,Temple Ogre,7
702721010,5,Berserker,7
108711030,5,Lycaon,7
108741020,5,Ceryneian Hind,7
109711030,5,Angelic Idol,7
110731020,5,Assault Priest,7
112711020,5,Featherfolk Gardener,7
112741030,5,The Untrue God,7
113711020,5,Steelwing,7
114711010,5,Greatsword Sister,7
114731010,5,Master Adjudicator,7
115711020,5,Calm Featherfolk,7
115721010,5,Holy Lancer,7
116741010,5,"Justine, Holy Al-mi'raj",7
116741030,5,"Garuda, Wings of Paradise",7
117731010,5,Reverend Adjudicator,7
117741010,5,"VIII. Sofina, Strength",7
117741030,5,"Ra, Radiance Incarnate",7
118721010,5,Shady Priest,7
118741030,5,Lethal Al-mi'raj,7
119711030,5,Sword Al-mi'raj,7
119731020,5,Smilecure Priest,7
119741020,5,Xeno Vohu Manah,7
120711030,5,Sacred Groundskeeper,7
121721020,5,Eschamali Constable,7
121731010,5,Holy Crystal Archpriest,7
122711030,5,Saint Flamingo,7
123731020,5,Unicorn Warrior,7
124731010,5,Boomerang Sister,7
717731010,5,Gold Ship,7
125731020,5,Guide of the Virtuous,7
126711020,5,Meus Jester,7
100714030,5,Acolyte's Light,7
107724010,5,Pure Annihilation,7
115734010,5,Manifest Devotion,7
118714010,5,Benevolent Blight,7
100723010,5,Dual Flames,7
105723010,5,March Hare's Teatime,7
108732010,5,Tenko's Shrine,7
111713010,5,Forgotten Sanctuary,7
120733010,5,Westmuenster Abbey,7
107811040,5,Mana Pistol Merc,8
107811120,5,Masked Puppet,8
107821090,5,Unidentified Subject,8
107821100,5,Automaton Soldier,8
107831020,5,Hakrabi,8
107841020,5,"Spinaria, Keeper of Enigmas",8
704841010,5,"Spinaria, Keeper of Enigmas",8
107841030,5,Deus Ex Machina,8
108821020,5,"Dirk, Steelarm Battler",8
109811030,5,Enkidu,8
109821020,5,"Nicholas, Stalwart Inventor",8
111811020,5,Zealot of Destruction,8
111841010,5,"Dyne, Master Swordsman",8
113841020,5,"Zwei, Resonant Heart",8
116831020,5,Lasershell Tortoise,8
117831010,5,Mind Splitter,8
117841030,5,"Lucille, Keeper of Relics",8
716841030,5,"Lucille, Keeper of Relics",8
119831030,5,Mountainous Marionette,8
120811020,5,Mecha Arm Mechanic,8
121831020,5,Automachina Maiden,8
122841020,5,Monolith Creator,8
123811010,5,Hermit of Destruction,8
124841010,5,Magna Saber,8
125831020,5,"Norn, Arbiter of Worlds",8
126811030,5,Rusted Giant,8
126821020,5,Alterplane Lifeform,8
107834010,5,Otherworld Rift,8
108834010,5,Heartless Battle,8
109824010,5,Captivating Conductor,8
109834010,5,Artifact Spark,8
117814010,5,Pop Goes the Poppet,8
101031030,6,Angel Crusher,0
101031040,6,Athena,0
102011020,6,Raging Ettin,0
105021030,6,Lion Champion,0
106011020,6,Mr. Full Moon,0
108031010,6,Suttungr,0
109021010,6,"Katalina, Sky Guardian",0
110011010,6,Sgathaich,0
112021010,6,"Catherine, Epicurean Angel",0
113031010,6,"Urd, Goddess of Restoration",0
114041010,6,Viridia Magna,0
114041020,6,Shiva,0
115031010,6,"Mithra, Daybreak Deity",0
117041010,6,"XXI. Zelgenea, The World",0
120031010,6,"Grimnir, Voidwrought Wind",0
121041010,6,"Odin, Twilight's Bane",0
122041010,6,Jupiter,0
123041010,6,"Mjerrabaine, Great One",0
124041020,6,Satanael,0
125031010,6,Giant Happy Pig,0
102014040,6,Spellbook Decryption,0
116014010,6,We've Got a Case!,0
116033010,6,Mythcleaver,0
117023010,6,Titanic Showdown,0
100111070,6,Elf Tracker,1
100121010,6,Magna Botanist,1
101121060,6,Elder Treant,1
101121070,6,Fairy Beast,1
101141010,6,Fairy Princess,1
102121030,6,Master of the Canopies,1
102131010,6,Elf Knight Cynthia,1
102131020,6,Grand Archer Selwyn,1
103131030,6,Maahes,1
104131020,6,Crystalia Aerin,1
105121030,6,Sylvan Elder,1
105141010,6,Beauty and the Beast,1
106111030,6,Ipiria,1
106121030,6,Dolorblade Demon,1
106141010,6,Cassiopeia,1
706141010,6,Cassiopeia,1
107131020,6,Fairy Saber,1
108141010,6,Yggdrasil,1
108141020,6,White Vanara,1
108141030,6,Greenglen Axeman,1
111141020,6,Forest Oracle Pascale,1
112141010,6,"Cynthia, the Queen's Blade",1
114111020,6,Elven Sentry,1
116121020,6,Forest Hatcheteer,1
116141020,6,"Damian, Drillarm Brawler",1
117141020,6,Terrorformer,1
118131010,6,Giant Pastures,1
119141020,6,Xeno Sagittarius,1
120111030,6,Tower Root Giant,1
120131020,6,Wildwood Warrior,1
120141030,6,Gigantic Blossom,1
121141010,6,"Setus, Sunlit Hero",1
122111020,6,Whirlwind Lancer,1
124121020,6,Woodland Pest Control,1
717121010,6,Silence Suzuka,1
126141010,6,Cosmos Fang,1
119124010,6,Nature Consumed,1
100221020,6,Sage Commander,2
101211130,6,Warbound Cavalier,2
101211140,6,Admiral,2
101241010,6,Sea Queen Otohime,2
701241010,6,Sea Queen Otohime,2
101241030,6,Tsubaki,2
103211040,6,Swordwhip Maid,2
104221030,6,Jolly Rogers,2
105211020,6,Axe Destroyer,2
107241010,6,Darksaber Melissa,2
706241010,6,Darksaber Melissa,2
108241030,6,Spartacus,2
109241010,6,"Zeta, Crimson Lancer",2
109241030,6,Ironfist Beast Warrior,2
114231010,6,"Mistolina, Forest Princess",2
115211010,6,Petalwink Paladin,2
117241020,6,Diamond Paladin,2
121231010,6,Frenzied Corpsmaster,2
122211030,6,Tactical Dog,2
718211010,6,Tactical Dog,2
123221020,6,War Hero,2
125241030,6,Royal Fortress,2
126211040,6,Calculating Captain,2
101234020,6,Alwida's Command,2
101311070,6,Master Alchemist,3
101311090,6,Spurned Witch,3
101321010,6,Gem Golem,3
101321030,6,Witchcrafter Magisa,3
102321020,6,Shadow Witch,3
103311060,6,Blade Mage,3
103321020,6,Disaster Witch,3
103331030,6,Professor of Taboos,3
104341020,6,Hulking Giant,3
703341010,6,Hulking Giant,3
105321020,6,"Mr. Heinlein, Shadow Mage",3
105331020,6,Master Mage Levi,3
106311020,6,Astrologist of the Mist,3
109341010,6,"Arulumaya, Mystic Seer",3
109341020,6,Despondent Chimera,3
111341020,6,Sweet-Tooth Medusa,3
113341020,6,"Erasmus, Master Summoner",3
115341020,6,"Karyl, Catty Sorceress",3
117341020,6,Adamantine Golem,3
119341020,6,Xeno Ifrit,3
122331020,6,Great Magician,3
124341020,6,Arctic Chimera,3
126321010,6,Magical Knight,3
101334010,6,Arcane Enlightenment,3
102334030,6,Calamitous Curse,3
104334010,6,Mutagenic Bolt,3
107334020,6,Grand Summoning,3
110324010,6,Truth's Adjudication,3
115324010,6,Crimson Meteor Storm,3
123334010,6,Elimination Unleashed,3
100411040,6,Dragonguard,4
101421060,6,Dragonrider Devil,4
101421100,6,Mist Dragon,4
101431030,6,Wyvern Cavalier,4
702431010,6,Chaos Dragonrider AGRS,4
101441020,6,Dark Dragoon Forte,4
701441010,6,Dark Dragoon Forte,4
102411050,6,Island Whale,4
103421040,6,Owl Guardian,4
104431020,6,Phoenix Rider Aina,4
105421010,6,Hippogryph Rider,4
106411020,6,Scaled Berserker,4
108411010,6,Twilight Dragoon Coda,4
109441030,6,Warbreaker Dragoon,4
113441030,6,"Aiela, Devoted Knight",4
714441030,6,"Aiela, Devoted Knight",4
114431010,6,Hoarfrost Triceratops,4
115421010,6,Jadelong Tactician,4
116411020,6,Tonfa Dragonewt,4
116441020,6,Shipsbane Plesiosaurus,4
116441030,6,"Jerva, Wyrm Transcendent",4
117431020,6,Eternal Whale,4
119421010,6,"Ladiva, Champion of Love",4
120411030,6,Draconic Healer,4
120431020,6,Empyreal Dragon,4
120441020,6,"Drache, Fiery Dragonlord",4
121421020,6,Rock Whale,4
121441010,6,"Valdain, Forest Shadow",4
123441020,6,Prosperous Treasure Dragon,4
124441020,6,Sacred Springs Dragon,4
125441020,6,"Forte, Darkwing Ruler",4
104424010,6,Lightning Blast,4
105424010,6,Draconic Lance,4
101432010,6,Wyrm Spire,4
100511060,6,Ghostly Rider,5
101521070,6,Necropolis Queen,5
101531040,6,Deathly Tyrant,5
102541010,6,Lord of the Flies,5
103531020,6,Balor,5
104511030,6,Ebon Reaper,5
105531010,6,"Odile, Black Swan",5
107531020,6,Skeleton Prince,5
108541010,6,"Ceridwen, Eternity Hunter",5
110531010,6,"Charon, Stygian Ferrywoman",5
117521010,6,Cloistered Sacristan,5
117541030,6,"Nephthys, Goddess of Amenta",5
118521010,6,Gold Mine Necromancer,5
118541030,6,Isis,5
119511010,6,Lonesome Necromancer,5
119541030,6,Celeste Omega,5
120511020,6,Bandage Connoisseur,5
120541030,6,Ominous Tyrant,5
122521010,6,Grudge Collector,5
123521030,6,Adherent of Screams,5
123541020,6,Chaotic Doom,5
124521020,6,Skull Centaur,5
124531010,6,Frigid Necromancer,5
125531010,6,"Charon, Stygian Demise",5
717531010,6,"Charon, Stygian Demise",5
101534030,6,Death's Breath,5
100611040,6,Imp Lancer,6
101611120,6,Rampaging Giant,6
101631060,6,Medusa,6
101641010,6,Queen Vampire,6
701641010,6,Queen Vampire,6
102611030,6,Demonic Thrall,6
103611060,6,Brazen Demoness,6
103621040,6,Flood Behemoth,6
105631020,6,Phantom Cat,6
105641010,6,"Carabosse, Wicked Fairy",6
106621020,6,Fenrir,6
108641010,6,"Vania, Nightshade Vampire",6
109621020,6,"Pommern, Erste's Pride",6
111621010,6,Pactbound Demon,6
112641030,6,"Slayn, Steelwrought Vampire",6
113631020,6,Heartsick Demon,6
113631030,6,"Moriana, Shadow Devil",6
114631020,6,Nightprowl Vampire,6
114641010,6,"Yuzuki, Righteous Demon",6
714641010,6,"Yuzuki, Righteous Demon",6
115611030,6,Giant Cobra,6
116641010,6,"Nerea, Beast Empress",6
118611030,6,Roulette Vampire,6
119641010,6,"Seox, Heavenly Howl",6
121611030,6,Trampling Terror,6
122631010,6,Scarlet Vampire,6
123611020,6,Devilarmed Bladesman,6
123641020,6,Pain Immortal,6
124621010,6,Room Service Demon,6
124631020,6,Demon Bodyguard,6
125611030,6,Frenzied Demon,6
125641030,6,"Waltz, Moonlight Wolf-King",6
126621030,6,Furious Wolf,6
100624010,6,Demonic Storm,6
104614010,6,Stolen Life,6
107634010,6,Reach of the Archdemon,6
101711070,6,Divine Armor,7
101721090,6,Angelic Noble,7
101731020,6,Arch Priestess Laelia,7
101741020,6,Moon Al-mi'raj,7
704741010,6,"Ramina, Moon Al-mi'raj",7
102731010,6,Kaguya,7
102731030,6,Winged Sentinel Garuda,7
103731030,6,Valhallan General,7
104721040,6,Calydonian Boar,7
104731030,6,Judge of Retribution,7
104741010,6,Dark Jeanne,7
105711020,6,Monk of Purification,7
105721020,6,Eagle Man,7
105721030,6,Hati,7
105731010,6,"Odette, White Swan",7
106721010,6,Star Priestess,7
106741010,6,Aether of the White Wing,7
107721010,6,Arch Priestess Cattleya,7
108741030,6,Tutankhamun,7
109741010,6,"De La Fille, Gem Princess",7
111741010,6,"Laina, Sister of Judgment",7
113721020,6,Heretic Priest,7
114711020,6,Priest of Excess,7
115741010,6,"Wilbert, Grand Knight",7
115741030,6,Goddess of the West Wind,7
116741020,6,"Vice, Death Grip",7
117721020,6,Puresong Priest,7
119741030,6,Frigg,7
121711030,6,Panda Paladin,7
121721010,6,Radiant Featherfolk,7
122741010,6,God of Curses,7
122741030,6,Sacred Lion,7
124711020,6,Al-mi'raj Defender,7
124731020,6,Impious Bishop,7
124741010,6,All-Feeling Divine,7
126711010,6,Emerald Maiden,7
126721020,6,Meus Chef,7
126741020,6,Holy Lightning Bird,7
101734010,6,Themis's Decree,7
112734010,6,Purging Light,7
101733030,6,Chorus of Prayer,7
100811050,6,Black Iron Soldier,8
107811080,6,Captain Meteo,8
107831010,6,"Safira, Synthetic Beast",8
109821010,6,"Basileus, Outworld Invader",8
110841030,6,New Order,8
112841030,6,"Belphomet, Lord of Aiolon",8
113811030,6,Mechanical Mammoth,8
113841030,6,"Orchis, Linked Heart",8
114831010,6,Cannon Hermit Crab,8
116841030,6,Bearminator,8
119811030,6,Toy Mender,8
120831010,6,"Miriam, Mutinous Being",8
120841010,6,"Spinaria, Keeper of the End",8
124841030,6,"Shion, Immortal Aegis",8
125841010,6,"Orchis, the Limitless",8
126831010,6,"Zerk, Artifact Dominator",8
124834010,6,Magna Transformation,8
101041010,7,Gabriel,0
102011010,7,Imperial Mammoth,0
103041020,7,Sahaquiel,0
104031010,7,"Arriet, Soothing Harpist",0
106021030,7,Gigas,0
106041020,7,Zodiac Demon,0
108041010,7,Marduk,0
110021010,7,Armored Troll,0
110041020,7,"Gilnelise, Omen of Craving",0
111021010,7,"Reina, Evolution's Herald",0
111031020,7,Steelclad Minotaur,0
111041020,7,Alterplane Arbiter,0
112041020,7,"Odin, Wargod Ascendant",0
115041010,7,"Athena, Divine Shield",0
116031020,7,Boom Devil,0
116041020,7,Natur Al'machinus,0
120011010,7,Herald of the Horn,0
123011020,7,Mountain Gigas,0
123031020,7,Thunder God of the Tempest,0
105014010,7,Eggsplosion,0
125032010,7,Terra Finis,0
101121110,7,Forest Archelon,1
102121040,7,"Baalt, King of the Elves",1
103111060,7,Forest Gigas,1
104121040,7,Mighty Dwarf,1
104141010,7,Elf Queen,1
110131010,7,Luxglaive Bayle,1
112131010,7,Mechalance Elf,1
113141010,7,"Omnis, Prime Okami",1
714141020,7,"Omnis, Prime Okami",1
117111030,7,Deepwood Wolf,1
117131020,7,"Lionel, Woodland Shadow",1
119131010,7,Primordial Colossus,1
125141030,7,"Carbuncle, Sacred Emerald",1
101134030,7,Homecoming,1
101231040,7,Frontguard General,2
102221040,7,Koga Kunoichi,2
104241010,7,Roland the Incorruptible,2
107241020,7,"Arthur, Knight King",2
111221010,7,Madlance Centaur,2
111231020,7,"Alyaska, Master Dealer",2
111241010,7,Blazing Lion Admiral,2
112231030,7,"Azord, Duke of the Mists",2
112241020,7,"Johann, Ironforged Hero",2
113231020,7,Honored Frontguard General,2
113241010,7,"Alwida, Pirate Queen",2
114241010,7,Regal Wildcat,2
116241010,7,"Patrick, Rhiceros Knight",2
119231020,7,Average Axeman,2
119241030,7,Luminiera Omega,2
121241010,7,Mistolina & Bayleon,2
122241010,7,Victorious Blader,2
123231010,7,Claymore Master,2
717231010,7,Tokai Teio,2
124211030,7,Hasty Axeman,2
124231020,7,Noble Shieldmaiden,2
122234010,7,Coronation,2
101331020,7,Dragonbond Mage,3
108331010,7,Snowman King,3
108331020,7,"Bergent, Onion Patchmaster",3
109331010,7,"Ms. Miranda, Light Mage",3
110311020,7,Servant of Truth,3
110341020,7,"Raio, Omen of Truth",3
114341010,7,Apex Elemental,3
115321010,7,Traditional Sorcerer,3
118321020,7,Golem Marshal,3
119331010,7,"Pholia, Retired Sovereign",3
120321020,7,Hurricane Golem,3
124321020,7,Ruler of Rubble,3
101314040,7,Twin Guardians,3
101324020,7,Alchemical Lore,3
102324030,7,Multipart Experiment,3
104324010,7,Enchanted Sword,3
107314010,7,Expel Soul,3
111334010,7,Edict of Truth,3
121314010,7,Glimpse Beyond,3
122334010,7,Imagination Realized,3
717334010,7,Imagination Realized,3
101333010,7,Juno's Secret Laboratory,3
114332010,7,Arcane Item Shop,3
100421020,7,Dread Dragon,4
101411080,7,Skull Dragon,4
101411130,7,Glacial Dragon,4
101421070,7,Shenlong,4
101431060,7,Hydra,4
102431010,7,Neptune,4
105411030,7,Ebon Beast Warrior,4
107441010,7,"Zirnitra, Dragon's Flame",4
109411020,7,Albacore,4
109441020,7,Adramelech,4
110441020,7,"Jabberwock, Nightmare Spawn",4
111441020,7,Dragon Empress Otohime,4
112421020,7,Wyrmcannon Dragonewt,4
112441010,7,"Forte, Ruler of the Skies",4
113421030,7,Helix Mushussu,4
115411020,7,Trident Merman,4
115441020,7,"Kaya, Draconine Brawler",4
118421010,7,Azureflame Dragonewt,4
119431030,7,Gargouille,4
122431020,7,Twinfang Dragonewt,4
122441010,7,Ignis Dragon,4
715441010,7,Ignis Dragon,4
123431010,7,Mermaid of Punishment,4
125411030,7,Hailwyrm,4
100424010,7,Conflagration,4
122424010,7,Dragoon's Incitement,4
105432010,7,Tilting at Windmills,4
106423010,7,Canyon of the Dragons,4
100521030,7,Undead King,5
101511070,7,Cursed Soldier,5
101511100,7,Orcus,5
103521040,7,Underworld Watchman Khawy,5
