name,deck1,deck2,top
鉄華,https://shadowverse-portal.com/deck/3.5.7SuH2.7SuH2.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7JTFc.7JTFc.7JTFc.7UrWg.7UrWg.7UrWg.7P7JA.7P7JA.7NHOc.7NHOc.7NHOc.7JQpC.7JQpC.7PBSo.7PBSo.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s,https://shadowverse-portal.com/deck/3.6.7HUnY.7HUnY.7NawI.7NawI.7NawI.7Nawc.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7VFei.gnZdQ.gnZdQ.gnZdQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.gnXBA.gnXBA.gnXBA.7RTxy.7RTxy.7RTxy.7VDxA.7VDxA.7RP3I.7RP3I.7RP3I,0
古畑任三郎,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7ThYI.7ThYI.gl-oS.gl-oS.gl-oS.7IDPw.7IDPw.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVt6.7EVt6.7EVt6.7M88o.7M88y.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o,https://shadowverse-portal.com/deck/3.5.7SuH2.7SuH2.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7JTFc.7JTFc.7JTFc.7UrWg.7UrWg.7UrWg.7P7JA.7P7JA.7NHOc.7NHOc.7NHOc.7JQpC.7JQpC.7PBSo.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s.7R35C,0
1048,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.7PtPS.7PtPS.7PtPS.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVsy.7EVsy.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7VFei.7VFei.7F_pQ.7F_pQ.7F_pQ.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7G1Wo.7VI4y.7VI4y.7VI4y.7NbfA.7NbfA.gfsSw.gfsSw.gfsSw.7P7JA.7P7JA.7P7JA.7G1X6.7G1X6.7RRVY.7RRVY.7RRVY.7JpDY.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,0
touch,https://shadowverse-portal.com/deck/3.3.7IiQc.7IiQc.7IiQc.7IbqQ.7IbqQ.7IbqQ.7MRgo.7MRgo.7MRgo.7MU72.7MU72.7MU72.7QKic.7QKic.7QKic.7U3yo.7U3yo.7U3yo.7QE6a.7QI-w.gmPf2.gmPf2.gmPf2.7QE6Q.7QE6Q.7QE6Q.7Ib5Y.7Ib5Y.7Ib5Y.7U6P2.7U6P2.7U6P2.7QFpy.7QFpy.7QFpy.7IiQS.7IiQS.7IdXy.7IdXy.7IdXy,https://shadowverse-portal.com/deck/3.5.7SuH2.7SuH2.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7HWki.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7JTFc.7JTFc.7JTFc.7UrWg.7UrWg.7UrWg.7P7JA.7P7JA.7P7JA.7NHOc.7NHOc.7JQpC.7PBSo.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s.7R35C,0
emilyck,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7VFei.7VFei.7VFei.7F_pQ.7F_pQ.7F_pQ.7S_by.7S_by.7S_by.7P9lQ.7G1Wo.7G1Wo.7G1Wo.7RTxo.7RTxo.7VI4y.7VI4y.7VI4y.7NZCw.7NZCw.7NZCw.7P7JA.7P7JA.7G1X6.7G1X6.7G1X6.7RRVY.7RRVY.7RRVY.7RP3I.7RP3I.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.gl-oS.gl-oS.gl-oS.7IDPw.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7EVsy.7EVt6.7EVt6.7EVt6.7M88o.7M88o.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o,0
はじめん,https://shadowverse-portal.com/deck/3.1.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7PVjg.7S_by.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.gd-qg.gd-qg.gd-qg.7P7JA.7P7JA.7PSYs.7PY9w.7E7SS.7E7SS.7E7SS.7PU-y.7PU-y.7PU-y.7TO0c.7TO0c.7TO0c,https://shadowverse-portal.com/deck/3.8.7OQdy.7VyJw.7VyJw.7VyJw.7HWki.7HWki.7HWki.7LNJy.7SwjI.7SwjI.7SwjI.7LLca.7LLca.7LLca.7GoM6.7GoM6.7GoM6.7V-1I.7V-1I.7V-1I.7V-1S.7V-1S.7V-1S.7W3eg.7W3eg.7W3eg.7Glvi.7Glvi.7W0Ti.7W0Ti.7W0Ti.7SEn6.7SEn6.7SEn6.7SzPA.7SzPA.7SzPA.7S_bo.7S_bo.7S_bo,0
yamanz,https://shadowverse-portal.com/deck/3.3.7IiQc.7IiQc.7IiQc.7IbqQ.7IbqQ.7IbqQ.7MRgo.7MRgo.7MRgo.7MU72.7MU72.7MU72.7QKic.7QKic.7QKic.7U3yo.7U3yo.7U3yo.7QE6a.gmPf2.gmPf2.gmPf2.7QE6Q.7QE6Q.7QE6Q.7Ib5Y.7Ib5Y.7Ib5Y.7U6P2.7U6P2.7U6P2.7QKiS.7QFpy.7QFpy.7QFpy.7IiQS.7IiQS.7IdXy.7IdXy.7IdXy,https://shadowverse-portal.com/deck/3.6.7HUnY.7NawI.7NawI.7NawI.7Nawc.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7VFei.7RSEQ.7RSEQ.7RSEQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.gnXBA.gnXBA.gnXBA.7RMdM.7RMdM.7RMdM.7RTxy.7RTxy.7RTxy.7RP3I.7RP3I.7RP3I,0
Tsunakan,https://shadowverse-portal.com/deck/3.8.7VxbM.7VxbM.7VxbM.7VyJw.7VyJw.7VyJw.7HWki.7HWki.7HWki.7SwjI.7SwjI.7SwjI.7LLca.7LLca.7LLca.7GoM6.7GoM6.7GoM6.7V-1I.7V-1I.7V-1I.7V-1S.7V-1S.7V-1S.7W3eg.7W3eg.7W3eg.7OOBi.7OOBi.7Glvi.7Glvi.7Glvi.7W0Ti.7W0Ti.7W0Ti.7SEn6.7SEn6.7SCKi.7SCKi.7SCKi,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7PtPS.7PtPS.7PtPS.7ThYI.7ThYI.7IDPw.7IDPw.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVt6.7EVt6.7EVt6.7M88y.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o.7IIIQ,0
TMT｜かず,https://shadowverse-portal.com/deck/3.8.7S9uI.7S9uI.7S9uI.goEr2.goEr2.goEr2.7GkCA.7GkCA.7S8Aw.7S8Aw.7S8Aw.7S_by.7S_by.7S_by.7OOBY.7OOBY.7OOBY.7Vxb2.7Vxb2.7Vxb2.7Ghlw.7Ghlw.7S_c6.7S_c6.7S_c6.7Ka2Y.7Ka2Y.7SAdA.7SAdA.7SAdA.7W3eg.7W3eg.7OOBi.7OOBi.7OQe6.7OQe6.7OQe6.7W2vo.7W2vo.7W2vo,https://shadowverse-portal.com/deck/3.6.7HUnY.7HUnY.7NawI.7NawI.7NawI.7Nawc.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7RSEQ.7RSEQ.7RSEQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.gnXBA.gnXBA.gnXBA.7RTxy.7RTxy.7RTxy.7VDxA.7VDxA.7VDxA.7RP3I.7RP3I.7RP3I,0
kanG,https://shadowverse-portal.com/deck/3.5.7SuH2.7SuH2.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7JTFc.7JTFc.7JTFc.7UrWg.7UrWg.7UrWg.7P7JA.7P7JA.7JTFS.7NHOc.7NHOc.7JQpC.7JQpC.7PBSo.7PBSo.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7VFei.7VFei.7F_pQ.7F_pQ.7F_pQ.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7G1Wo.7VI4y.7VI4y.7VI4y.7NZCw.7NZCw.7NZCw.7NbfA.7NbfA.7P7JA.7P7JA.7P7JA.7RRVY.7RRVY.7RRVY.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,0
ホーク,https://shadowverse-portal.com/deck/3.6.7HUnY.7HUnY.7NawI.7NawI.7NawI.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7VFei.gnZdQ.gnZdQ.gnZdQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.gnXBA.gnXBA.gnXBA.7RMdM.7RTxy.7RTxy.7RTxy.7VDxA.7VDxA.7RP3I.7RP3I.7RP3I,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.7PtPS.7PtPS.7PtPS.7IDPw.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVt6.7EVt6.7EVt6.7M88o.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o,0
sky,https://shadowverse-portal.com/deck/3.5.7Ff6c.7Ff6c.7Ff6c.7Uqno.7Uqno.7Uqno.7NAoQ.7NAoQ.7NAoQ.7HWki.7HWki.7HWki.7JTFc.7JTFc.7JTFc.7NEy2.7NEy2.7NEy2.7UvgS.7UvgS.7UvgS.7UrWg.7UrWg.7UrWg.7S_c6.7S_c6.7JQpC.7JQpC.7NHOS.7NHOS.7NHOS.7LKti.7LKti.7LKti.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s,https://shadowverse-portal.com/deck/3.8.7DgeY.7DgeY.7DgeY.7OQdy.7KdDg.7KdDg.7Dibi.7Dibi.7Dibi.7LNJy.7LNJy.7LNJy.7P90i.7P90i.7S_by.7S_by.7GjTS.7GjTS.7GjTS.7OQdo.7OQdo.7GlvY.7GlvY.7GlvY.7SAdA.7SAdA.7SAdA.7W3eg.7W3eg.7W3eg.7Sz9Y.7Sz9Y.7SEn6.7SEn6.7SEn6.7W2vy.7S_bo.7GoLy.7GoLy.7GoLy,0
O.T,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.gl-oS.gl-oS.gl-oS.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.gWiX4.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o.7IIIQ.7IIIQ,https://shadowverse-portal.com/deck/3.5.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7JTFc.7JTFc.7JTFc.7UvgS.7UvgS.7UvgS.7UrWg.7UrWg.7UrWg.7R5XI.7R5XI.7UtEC.7UtEC.7UtEC.7JQpC.7JQpC.7JQpC.7NHOI.7NHOI.7R5XS.7R5XS.7R5XS.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s,0
トキ/ONTT,https://shadowverse-portal.com/deck/3.1.7DjKQ.7DjKQ.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.7E3Ig.7E3Ig.7E3Ig.7P7JA.7P7JA.7PSYs.7PY9w.7E7SS.7E7SS.7E7SS.glcNo.glcNo.glcNo.7TO0c.7TO0c.7TO0c,https://shadowverse-portal.com/deck/3.8.7Gh12.7Gh12.7Gh12.7KVAC.7KVAC.7KVAC.7OQdy.7OQdy.7GkCA.7GkCA.7GkCA.7S8Aw.7S8Aw.7S8Aw.7VyJw.7VyJw.7VyJw.7HWki.7HWki.7HWki.7LLca.7GoM6.7GoM6.7GoM6.7V-1I.7V-1I.7V-1I.7V-1S.7V-1S.7V-1S.7SAdA.7SAdA.7W3eg.7W3eg.7W3eg.7OQe6.7OQe6.7OQe6.7W2vo.7W2vo,0
たまご,https://shadowverse-portal.com/deck/3.4.7HWki.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7Muzo.7Muzo.7Muzo.7UXG6.7UXG6.7UXG6.g2yDw.g2yDw.g2yDw.7S_c6.7S_c6.7P7JA.7P7JA.7P7JA.7Qj6o.7Qj6o.7Qj6o.7UUpi.7UUpi.7UUpi.gde7i.gde7i.7HZAo.7HZAo.7HZAo.7SzPA.7SzPA.7SzPA.7J4qo.7J4qo.7J4qo.7S_bo.7S_bo.7S_bo,https://shadowverse-portal.com/deck/3.1.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7PVjg.7S_by.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.gd-qg.gd-qg.gd-qg.7P7JA.7P7JA.7P7JA.7PSYs.7E7SS.7E7SS.7E7SS.glcNo.glcNo.glcNo.7TO0c.7TO0c.7TO0c,0
SGA｜shingo,https://shadowverse-portal.com/deck/3.1.7DjKQ.7DjKQ.7DjKQ.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.7E3Ig.7E3Ig.7E3Ig.7P7JA.7P7JA.7PSYs.7TLaC.7E7SS.7E7SS.7E7SS.7PU-y.7PU-y.7PU-y.7TO0c.7TO0c.7TO0c,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.7ThYI.gl-oS.gl-oS.gl-oS.7IDPw.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o,0
you,https://shadowverse-portal.com/deck/3.1.7DjKQ.7DjKQ.7DjKQ.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.gd-qg.gd-qg.gd-qg.7P7JA.7P7JA.7PSYs.7TLaC.7E7SS.7E7SS.7E7SS.glcNo.glcNo.glcNo.7TO0c.7TO0c.7TO0c,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.gl-oS.gl-oS.gl-oS.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7EVsy.7EVsy.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o.7IIIQ,0
ハルカ,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7VFei.7F_pQ.7F_pQ.7F_pQ.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7G1Wo.7VI4y.7VI4y.7VI4y.7NZCw.7NZCw.7NZCw.7NbfA.7NbfA.7NbfA.7P7JA.7P7JA.7P7JA.7G1X6.7G1X6.7RRVY.7RRVY.7RRVY.7JpDY.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.7PtPS.7PtPS.7PtPS.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7EVsy.7EVsy.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o.7IIIQ,0
ICE_charcoa1,https://shadowverse-portal.com/deck/3.3.7IiQc.7IiQc.7IiQc.7IbqQ.7IbqQ.7IbqQ.7MRgo.7MRgo.7MRgo.7MU72.7MU72.7MU72.7QKic.7QKic.7QKic.7U3yo.7U3yo.7U3yo.7QI-w.7QI-w.7IdXo.7MU7C.7MU7C.7MU7C.7QE6Q.7QE6Q.7QE6Q.7Ib5Y.7Ib5Y.7Ib5Y.7U6P2.7U6P2.7U6P2.7QKiS.7QFpy.7QFpy.7QFpy.7IdXy.7IdXy.7IdXy,https://shadowverse-portal.com/deck/3.6.7HUnY.7HUnY.7NawI.7NawI.7NawI.7Nawc.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7RSEQ.7RSEQ.7RSEQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.7RPoA.7RPoA.7RPoA.7RTxy.7RTxy.7RTxy.7VDxA.7VDxA.7VDxA.7RP3I.7RP3I.7RP3I,0
ちゃんみね,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7VFei.7VFei.7F_pQ.7F_pQ.7F_pQ.7HWki.7HWki.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7G1Wo.7VI4y.7VI4y.7VI4y.7NZCw.7NZCw.7NbfA.7NbfA.7P7JA.7P7JA.7G1X6.7RRVY.7RRVY.7RRVY.7JpDi.7JpDi.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,https://shadowverse-portal.com/deck/3.7.7Dibi.7Dibi.7Dibi.7LNJy.7LNJy.7LNJy.7P90i.7P90i.7S_by.7S_by.7P7JA.7P7JA.7KE4S.7KE4S.7KE4S.7VZAs.7VZAs.7VZAs.7VgVS.7VgVS.7VgVS.7NxNo.7NxNo.7O0GI.7O0GI.7O0GI.7O2DS.7O2DS.7O2DS.7O2Dc.7O2Dc.7VgVI.7VgVI.7VgVI.7Ve3C.7Ve3C.7HZAo.7NzKy.7NzKy.7NzKy,0
エレイン・オークレール,https://shadowverse-portal.com/deck/3.1.7DjKQ.7DjKQ.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.gd-qg.gd-qg.gd-qg.7P7JA.7P7JA.7PSYs.7PY9w.7E7SS.7E7SS.7E7SS.glcNo.glcNo.glcNo.7TO0c.7TO0c.7TO0c,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7ThYI.gl-oS.gl-oS.gl-oS.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7EVsy.7EVsy.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o.7IIIQ,0
ペンギン,https://shadowverse-portal.com/deck/3.8.7OQdy.7VxbM.7VxbM.7VyJw.7VyJw.7VyJw.7HWki.7HWki.7HWki.7SwjI.7SwjI.7SwjI.7LLca.7LLca.7LLca.7GoM6.7GoM6.7GoM6.7V-1I.7V-1I.7V-1I.7V-1S.7V-1S.7V-1S.7W3eg.7W3eg.7W3eg.7Glvi.7Glvi.7W0Ti.7W0Ti.7W0Ti.7SEn6.7SEn6.7SEn6.7SzPA.7SzPA.7SzPA.7S_bo.7S_bo,https://shadowverse-portal.com/deck/3.5.7SuH2.7SuH2.7Ff6c.7Ff6c.7Ff6c.7Q-CY.7Q-CY.7Q-CY.7R3pw.7R3pw.7R3pw.gn6KQ.gn6KQ.gn6KQ.7HWki.7HWki.7HWki.7LNJy.7LNJy.7LNJy.7JTFc.7JTFc.7JTFc.7UrWg.7UrWg.7UrWg.7P7JA.7P7JA.7NHOc.7NHOc.7JQpC.7JQpC.7PBSo.7JTFI.7JTFI.7JTFI.7NA3s.7NA3s.7NA3s.7R35C,0
ふー,https://shadowverse-portal.com/deck/3.4.7LNJy.7LNJy.7LNJy.7P90i.7P90i.7P90i.7Muzo.7Muzo.7Muzo.5_38w.5_38w.5_38w.7S_c6.7S_c6.7S_c6.7P7JA.7P7JA.7P7JA.7Qj6o.7Qj6o.7Qj6o.7UUpi.7UUpi.7UUpi.gde7i.7HZAo.7HZAo.7HZAo.7Sz9Y.7Sz9Y.7Sz9Y.7SzPA.7SzPA.7SzPA.7J4qo.7J4qo.7J4qo.7S_bo.7S_bo.7S_bo,https://shadowverse-portal.com/deck/3.6.7NawI.7NawI.7NawI.7Nawc.7Nawc.7Nawc.7RMd2.7RMd2.7RMd2.7RP3S.7RP3S.7RP3S.7VFei.7VFei.7VFei.gnZdQ.gnZdQ.gnZdQ.7RMdC.7RMdC.7RMdC.7VI4y.7VI4y.7VI4y.5_p-4.5_p-4.5_p-4.gnXBA.gnXBA.gnXBA.7Sz9i.7RTxy.7RTxy.7RTxy.7VDxA.7VDxA.7VDxA.7RP3I.7RP3I.7RP3I,0
朱｜AsyuRon,https://shadowverse-portal.com/deck/3.3.7IiQc.7IiQc.7IiQc.7IbqQ.7IbqQ.7IbqQ.7MRgo.7MRgo.7MRgo.7MU72.7MU72.7MU72.7QKic.7QKic.7QKic.7U3yo.7U3yo.7U3yo.7QE6a.7QE6a.7IdXo.7MU7C.7MU7C.7MU7C.7QE6Q.7QE6Q.7QE6Q.7Ib5Y.7Ib5Y.7Ib5Y.7U6P2.7U6P2.7U6P2.7QFpy.7QFpy.7QFpy.7IiQS.7IdXy.7IdXy.7IdXy,https://shadowverse-portal.com/deck/3.8.7KVAC.7KVAC.7KVAC.7S9uI.7S9uI.7S9uI.7GkCA.7GkCA.7GkCA.7S8Aw.7S8Aw.7S8Aw.7HWki.7HWki.7HWki.7OOBY.7OOBY.7OOBY.7Vxb2.7Vxb2.7Vxb2.7V-1S.7V-1S.7V-1S.7Ghlw.7Ghlw.7S_c6.7SAdA.7SAdA.7SAdA.7W3eg.7W3eg.7OOBi.7OOBi.7OQe6.7OQe6.7OQe6.7W2vo.7W2vo.7W2vo,0
胡桃のあ,https://shadowverse-portal.com/deck/3.2.7SuH2.7SuH2.7SuH2.7PtPS.7PtPS.7PtPS.7IDPw.7IDPw.7IDPw.7HWki.7HWki.7HWki.7S_by.7S_by.7S_by.7PyHo.7PyHo.7PyHo.7Tj-i.7Tj-i.7Tj-i.7S_c6.7S_c6.7S_c6.7EVsy.7EVt6.7EVt6.7EVt6.7IKkg.7IKkg.7IKkg.7M8tg.7M8tg.7M8tg.7ETQY.7ETQY.7ETQY.7IJ_o.7IJ_o.7IJ_o,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7VFei.7VFei.7F_pQ.7F_pQ.7F_pQ.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7VI4y.7VI4y.7VI4y.7NZCw.7NZCw.7NZCw.7NbfA.7NbfA.7NbfA.7P7JA.7P7JA.7P7JA.7G1X6.7G1X6.7G1X6.7RRVY.7RRVY.7RRVY.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,0
こねこね,https://shadowverse-portal.com/deck/3.6.7DgeY.7DgeY.7DgeY.7NawI.7NawI.7NawI.7F_pQ.7F_pQ.7F_pQ.7S_by.7S_by.7S_by.7G1Wo.7G1Wo.7RTxo.7RTxo.7RTxo.7VI4y.7VI4y.7VI4y.7NbfA.7NbfA.gfsSw.gfsSw.gfsSw.7P7JA.7P7JA.7P7JA.7G1X6.7G1X6.7G1X6.7RRVY.7RRVY.7RRVY.7VI56.7VI56.7VI56.7VI4o.7VI4o.7VI4o,https://shadowverse-portal.com/deck/3.1.7DjKQ.7DjKQ.7TJ7o.7TJ7o.7TJ7o.7E0sQ.7E0sQ.7E0sQ.7Lhag.7Lhag.7Lhag.7Lk0w.7Lk0w.7Lk0w.7PVjg.7PVjg.7S_by.7S_by.7E07Y.7E07Y.7E07Y.7Lgs6.7Lgs6.7Lgs6.gd-qg.gd-qg.gd-qg.7P7JA.7P7JA.7PSYs.7TLaC.7E7SS.7E7SS.7E7SS.glcNo.glcNo.glcNo.7TO0c.7TO0c.7TO0c,0
